#Spectra: 1
Emin______Emax      -5.000000000000000E+01  5.000000000000000E+01
EminPole__EmaxPole  -2.736866876778373E+01 -7.362736318476408E+00
dE________Gamma      2.500000000000000E-02  1.000000000000000E-01
Energy               Re[0]                  Im[0]                
-5.000000000000E+01 -1.040729990352402E-02 -2.105191173044862E-05
-4.997500000000E+01 -1.041783667733727E-02 -2.109557370378217E-05
-4.995000000000E+01 -1.042839531622283E-02 -2.113937368010918E-05
-4.992500000000E+01 -1.043897588932686E-02 -2.118331224703575E-05
-4.990000000000E+01 -1.044957846609012E-02 -2.122738999531708E-05
-4.987500000000E+01 -1.046020311624951E-02 -2.127160751887792E-05
-4.985000000000E+01 -1.047084990983969E-02 -2.131596541483298E-05
-4.982500000000E+01 -1.048151891719465E-02 -2.136046428350769E-05
-4.980000000000E+01 -1.049221020894934E-02 -2.140510472845897E-05
-4.977500000000E+01 -1.050292385604129E-02 -2.144988735649620E-05
-4.975000000000E+01 -1.051365992971225E-02 -2.149481277770239E-05
-4.972500000000E+01 -1.052441850150980E-02 -2.153988160545544E-05
-4.970000000000E+01 -1.053519964328902E-02 -2.158509445644956E-05
-4.967500000000E+01 -1.054600342721417E-02 -2.163045195071704E-05
-4.965000000000E+01 -1.055682992576036E-02 -2.167595471164985E-05
-4.962500000000E+01 -1.056767921171520E-02 -2.172160336602179E-05
-4.960000000000E+01 -1.057855135818055E-02 -2.176739854401039E-05
-4.957500000000E+01 -1.058944643857416E-02 -2.181334087921937E-05
-4.955000000000E+01 -1.060036452663147E-02 -2.185943100870106E-05
-4.952500000000E+01 -1.061130569640728E-02 -2.190566957297902E-05
-4.950000000000E+01 -1.062227002227751E-02 -2.195205721607086E-05
-4.947500000000E+01 -1.063325757894094E-02 -2.199859458551118E-05
-4.945000000000E+01 -1.064426844142101E-02 -2.204528233237479E-05
-4.942500000000E+01 -1.065530268506754E-02 -2.209212111130004E-05
-4.940000000000E+01 -1.066636038555860E-02 -2.213911158051233E-05
-4.937500000000E+01 -1.067744161890220E-02 -2.218625440184777E-05
-4.935000000000E+01 -1.068854646143820E-02 -2.223355024077715E-05
-4.932500000000E+01 -1.069967498984006E-02 -2.228099976642991E-05
-4.930000000000E+01 -1.071082728111675E-02 -2.232860365161852E-05
-4.927500000000E+01 -1.072200341261452E-02 -2.237636257286278E-05
-4.925000000000E+01 -1.073320346201881E-02 -2.242427721041463E-05
-4.922500000000E+01 -1.074442750735611E-02 -2.247234824828279E-05
-4.920000000000E+01 -1.075567562699584E-02 -2.252057637425787E-05
-4.917500000000E+01 -1.076694789965224E-02 -2.256896227993763E-05
-4.915000000000E+01 -1.077824440438630E-02 -2.261750666075232E-05
-4.912500000000E+01 -1.078956522060767E-02 -2.266621021599033E-05
-4.910000000000E+01 -1.080091042807658E-02 -2.271507364882399E-05
-4.907500000000E+01 -1.081228010690584E-02 -2.276409766633550E-05
-4.905000000000E+01 -1.082367433756273E-02 -2.281328297954336E-05
-4.902500000000E+01 -1.083509320087104E-02 -2.286263030342855E-05
-4.900000000000E+01 -1.084653677801301E-02 -2.291214035696135E-05
-4.897500000000E+01 -1.085800515053136E-02 -2.296181386312807E-05
-4.895000000000E+01 -1.086949840033128E-02 -2.301165154895809E-05
-4.892500000000E+01 -1.088101660968248E-02 -2.306165414555123E-05
-4.890000000000E+01 -1.089255986122125E-02 -2.311182238810515E-05
-4.887500000000E+01 -1.090412823795246E-02 -2.316215701594310E-05
-4.885000000000E+01 -1.091572182325167E-02 -2.321265877254174E-05
-4.882500000000E+01 -1.092734070086720E-02 -2.326332840555936E-05
-4.880000000000E+01 -1.093898495492223E-02 -2.331416666686427E-05
-4.877500000000E+01 -1.095065466991691E-02 -2.336517431256331E-05
-4.875000000000E+01 -1.096234993073053E-02 -2.341635210303072E-05
-4.872500000000E+01 -1.097407082262356E-02 -2.346770080293711E-05
-4.870000000000E+01 -1.098581743123990E-02 -2.351922118127881E-05
-4.867500000000E+01 -1.099758984260901E-02 -2.357091401140736E-05
-4.865000000000E+01 -1.100938814314811E-02 -2.362278007105925E-05
-4.862500000000E+01 -1.102121241966436E-02 -2.367482014238592E-05
-4.860000000000E+01 -1.103306275935707E-02 -2.372703501198392E-05
-4.857500000000E+01 -1.104493924981998E-02 -2.377942547092540E-05
-4.855000000000E+01 -1.105684197904344E-02 -2.383199231478890E-05
-4.852500000000E+01 -1.106877103541673E-02 -2.388473634369020E-05
-4.850000000000E+01 -1.108072650773029E-02 -2.393765836231360E-05
-4.847500000000E+01 -1.109270848517802E-02 -2.399075917994329E-05
-4.845000000000E+01 -1.110471705735962E-02 -2.404403961049513E-05
-4.842500000000E+01 -1.111675231428288E-02 -2.409750047254863E-05
-4.840000000000E+01 -1.112881434636602E-02 -2.415114258937913E-05
-4.837500000000E+01 -1.114090324444010E-02 -2.420496678899028E-05
-4.835000000000E+01 -1.115301909975129E-02 -2.425897390414679E-05
-4.832500000000E+01 -1.116516200396334E-02 -2.431316477240749E-05
-4.830000000000E+01 -1.117733204915999E-02 -2.436754023615857E-05
-4.827500000000E+01 -1.118952932784733E-02 -2.442210114264714E-05
-4.825000000000E+01 -1.120175393295629E-02 -2.447684834401508E-05
-4.822500000000E+01 -1.121400595784506E-02 -2.453178269733308E-05
-4.820000000000E+01 -1.122628549630161E-02 -2.458690506463504E-05
-4.817500000000E+01 -1.123859264254613E-02 -2.464221631295282E-05
-4.815000000000E+01 -1.125092749123357E-02 -2.469771731435107E-05
-4.812500000000E+01 -1.126329013745616E-02 -2.475340894596250E-05
