#Spectra: 1
Emin______Emax      -5.000000000000000E+01  5.000000000000000E+01
EminPole__EmaxPole   1.668794192520048E+01  3.928252005643949E+01
dE________Gamma      2.500000000000000E-02  1.000000000000000E-01
Energy               Re[0]                  Im[0]                
-5.000000000000E+01 -3.065173707750012E-03 -2.173213115396629E-06
-4.997500000000E+01 -3.066260701729636E-03 -2.174767560582532E-06
-4.995000000000E+01 -3.067348473350208E-03 -2.176323686097994E-06
-4.992500000000E+01 -3.068437023452502E-03 -2.177881494380533E-06
-4.990000000000E+01 -3.069526352878510E-03 -2.179440987872102E-06
-4.987500000000E+01 -3.070616462471440E-03 -2.181002169019118E-06
-4.985000000000E+01 -3.071707353075736E-03 -2.182565040272452E-06
-4.982500000000E+01 -3.072799025537057E-03 -2.184129604087453E-06
-4.980000000000E+01 -3.073891480702295E-03 -2.185695862923955E-06
-4.977500000000E+01 -3.074984719419578E-03 -2.187263819246281E-06
-4.975000000000E+01 -3.076078742538260E-03 -2.188833475523263E-06
-4.972500000000E+01 -3.077173550908933E-03 -2.190404834228240E-06
-4.970000000000E+01 -3.078269145383429E-03 -2.191977897839077E-06
-4.967500000000E+01 -3.079365526814817E-03 -2.193552668838172E-06
-4.965000000000E+01 -3.080462696057411E-03 -2.195129149712466E-06
-4.962500000000E+01 -3.081560653966767E-03 -2.196707342953452E-06
-4.960000000000E+01 -3.082659401399689E-03 -2.198287251057187E-06
-4.957500000000E+01 -3.083758939214231E-03 -2.199868876524299E-06
-4.955000000000E+01 -3.084859268269697E-03 -2.201452221860005E-06
-4.952500000000E+01 -3.085960389426647E-03 -2.203037289574107E-06
-4.950000000000E+01 -3.087062303546895E-03 -2.204624082181018E-06
-4.947500000000E+01 -3.088165011493512E-03 -2.206212602199761E-06
-4.945000000000E+01 -3.089268514130834E-03 -2.207802852153982E-06
-4.942500000000E+01 -3.090372812324456E-03 -2.209394834571963E-06
-4.940000000000E+01 -3.091477906941241E-03 -2.210988551986633E-06
-4.937500000000E+01 -3.092583798849318E-03 -2.212584006935568E-06
-4.935000000000E+01 -3.093690488918085E-03 -2.214181201961018E-06
-4.932500000000E+01 -3.094797978018216E-03 -2.215780139609900E-06
-4.930000000000E+01 -3.095906267021655E-03 -2.217380822433825E-06
-4.927500000000E+01 -3.097015356801626E-03 -2.218983252989093E-06
-4.925000000000E+01 -3.098125248232634E-03 -2.220587433836713E-06
-4.922500000000E+01 -3.099235942190460E-03 -2.222193367542414E-06
-4.920000000000E+01 -3.100347439552174E-03 -2.223801056676645E-06
-4.917500000000E+01 -3.101459741196131E-03 -2.225410503814603E-06
-4.915000000000E+01 -3.102572848001972E-03 -2.227021711536226E-06
-4.912500000000E+01 -3.103686760850634E-03 -2.228634682426210E-06
-4.910000000000E+01 -3.104801480624345E-03 -2.230249419074030E-06
-4.907500000000E+01 -3.105917008206629E-03 -2.231865924073928E-06
-4.905000000000E+01 -3.107033344482307E-03 -2.233484200024949E-06
